,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,host_symbols
chr1:218405168-218437496_+,22.5327857552569,0.819619927711257,0.556934634321773,1.47166270007499,0.141111984828313,0.362139430452251,TGFB2
chr4:82866807-82867316_-,5.228532377208,0.713170026322387,0.484704086475299,1.47135137957772,0.141196114985279,0.362174176354102,SEC31A
chr13:72835242-72931267_+,84.8600790196365,-0.417188910256224,0.283534651313049,-1.4713859781308,0.14118676329023,0.362174176354102,PIBF1
chr6:7181123-7189322_+,27.3590196221413,0.523957043622742,0.356072021649233,1.47149175381966,0.141158175972345,0.362174176354102,RREB1
chr11:74132843-74161556_-,5.14358333038373,-0.860423031904885,0.58472750000873,-1.4714940410568,0.14115755786456,0.362174176354102,C2CD3
chr1:180003173-180014505_+,31.0465765057987,-0.67867187583079,0.461242177725316,-1.47140029382777,0.141182894018165,0.362174176354102,CEP350
chr12:68696818-68700853_+,5.16656444558232,-0.614714660436492,0.417859950273601,-1.47110212413034,0.14126350068576,0.362310796149949,NUP107
chr6:136558799-136567874_-,20.5123139897726,-0.802901900176927,0.545803210503767,-1.47104649574315,0.141278543079539,0.362313152616157,MAP3K5
chr12:110134947-110135437_+,10.6876151945401,-0.589316354149606,0.400655374428718,-1.47088094098299,0.141323317792422,0.362355529368216,IFT81
chr3:32544875-32545965_-,8.51690228993995,-0.769711978385419,0.523298222452209,-1.47088590283854,0.141321975687257,0.362355529368216,DYNC1LI1
chr10:91951402-91953873_+,47.0479065428315,-0.448369589606028,0.304865368451591,-1.4707134230539,0.14136863454863,0.362363067753397,BTAF1
chr11:10800730-10800835_-,4.72909952820558,0.690043524220317,0.46916682536218,1.47078498930019,0.141349273164451,0.362363067753397,EIF4G2
chr8:17964567-17972687_+,6.05061612312018,0.855646051783282,0.581775197392816,1.47075030977223,0.141358655037688,0.362363067753397,PCM1
chr10:68973544-68981581_+,6.78463134654904,-0.564783073346941,0.384064574981847,-1.47054196126689,0.141415029756247,0.362445774636529,DDX21
chr3:33821954-33838327_+,3.79815174454372,0.723808207643884,0.492258407520934,1.47038262137372,0.141458155433818,0.362520086048324,PDCD6IP
chr2:33110581-33243784_+,36.2012329393015,1.03210738004766,0.702082868358826,1.47006489769547,0.141544178181516,0.362704305552936,LTBP1
chr1:172038318-172308839_+,5.39696289456377,0.832862606062856,0.566830548622187,1.46933260405129,0.141742597597106,0.363155651248526,DNM3
chr20:34096656-34097516_-,35.3852683625385,-0.46356460288961,0.315498083026067,-1.4693103629771,0.141748627293162,0.363155651248526,EIF2S2
chr3:37335052-37340199_+,10.6457243491416,-0.807094064806121,0.549482867534454,-1.46882480326926,0.141880314720421,0.363413946717435,GOLGA4
chr6:2835855-2838686_-,13.5112965020855,0.821946755887499,0.559611156323123,1.46878193295507,0.141891945983777,0.363413946717435,SERPINB1
chr4:82426462-82428446_-,3.9780680946074,-0.766968777361639,0.522177201578765,-1.46879024025324,0.141889692050554,0.363413946717435,HNRNPDL
chr14:74049701-74057258_+,21.3413976271997,0.700946384655782,0.477250253148168,1.46871872782049,0.141909095679345,0.363421586449261,BBOF1
chr8:55941854-55966897_+,9.76676468164418,0.772915877185766,0.526314085898181,1.46854492002954,0.141956263833774,0.363506092646017,LYN
chr15:94398960-94402019_+,4.846107398763,-0.70730907908713,0.481714831109451,-1.46831493117641,0.142018696976625,0.363629666986861,MCTP2
chr6:73765929-73768231_+,6.88686480658943,-0.785215798361888,0.534804296460237,-1.4682301611245,0.142041714109168,0.363652304595058,CD109
chr16:47594136-47596531_+,6.57905597513346,0.609188345503102,0.414931233912126,1.46816700145576,0.142058865359132,0.363659921470693,PHKB
chr1:113854470-113855049_-,17.8293893520008,-0.516315710480955,0.351720505771264,-1.46797159110403,0.142111939861694,0.363728531309257,PTPN22
chr5:154865191-154872651_+,23.219821268503,-0.567296486748713,0.386451247277123,-1.46796391717143,0.142114024453775,0.363728531309257,CNOT8
chr2:112740817-112742769_-,5.81629098485162,-0.695528252751598,0.473855210628013,-1.46780754363721,0.142156507793178,0.363796398640576,CKAP2L
chr3:15690018-15690220_-,5.05049480873374,0.610286551691953,0.415793966710385,1.46776192189686,0.142168904080294,0.363796398640576,ANKRD28
chr7:139374400-139376156_+,3.15003741617379,-0.668723919033682,0.455632095865677,-1.46768396059356,0.142190089557797,0.363814319511887,LUC7L2
chr2:207724799-207726876_+,8.34399173125286,-0.559867921833583,0.381513732464091,-1.46749087697984,0.142242569212239,0.363912299591261,CCNYL1
chr4:118817263-118817412_-,4.63228745369491,-0.787188825739657,0.536513934557039,-1.46722904110512,0.142313759322012,0.363954812530077,SEC24D
chr10:11249152-11288552_+,24.6295896112019,-0.72941269279368,0.497138928455449,-1.4672210342889,0.142315936712634,0.363954812530077,CELF2
chr10:102023476-102029745_-,6.32054103967,-0.803798927413351,0.547824153540849,-1.46725718867636,0.142306105014675,0.363954812530077,ARMH3
chr22:25678815-25704209_+,4.2385062729975,-0.645153679877632,0.439680107435891,-1.46732515064194,0.142287625086524,0.363954812530077,GRK3
chrX:77870807-77875597_-,7.42664212417064,-0.634129948654637,0.432221281879078,-1.46714189060234,0.142337460591063,0.363973572223139,MAGT1
chr20:17950131-17950207_-,5.72354051739835,-0.596796391109748,0.406833678726362,-1.46692966270169,0.142395190325264,0.363995564856599,SNX5
chr9:100226061-100229827_+,15.0955535330453,-0.601094637439768,0.409771607373465,-1.46690162671991,0.142402817951149,0.363995564856599,INVS
chr3:100304845-100311877_+,10.3006726809935,0.82833021002991,0.564665586911802,1.46693942260606,0.142392535064745,0.363995564856599,TBC1D23
chr14:102701277-102708583_+,29.7338597878984,0.630576593444458,0.429865323938519,1.46691663255594,0.14239873534052,0.363995564856599,RCOR1
chrX:41136803-41141431_+,4.90077676559319,-0.873735463138105,0.595704630020869,-1.46672598987101,0.142450609832535,0.364081448045632,USP9X
chr2:28799299-28799702_+,3.3142694749703,0.710164063354771,0.484245021239656,1.46653869881154,0.142501586463273,0.364158296142269,SPDYA
chr2:108755175-108762195_+,3.77334903898062,0.698666773927365,0.476414204982996,1.46651121360309,0.142509068528914,0.364158296142269,RANBP2
chr15:42264089-42268032_-,20.602543195917,-0.515956626665343,0.351870171563316,-1.46632669763684,0.142559305557197,0.364214108700208,TMEM87A
chr10:17684674-17708951_+,21.0177511816844,0.979889694428525,0.668243908762583,1.46636532197208,0.142548788421883,0.364214108700208,STAM
chr10:43158714-43167098_+,3.88831410842496,-0.821419255385489,0.560397249855097,-1.46578031137356,0.142708146522676,0.364485472196955,CSGALNACT2
chr11:121045673-121053732_+,13.7452113999754,0.616655173408812,0.420686799909651,1.46582962322861,0.142694708595891,0.364485472196955,TBCEL
chr7:139575127-139620563_-,3.88764123763296,0.791515135693324,0.539990760544205,1.46579384968667,0.142704457113099,0.364485472196955,HIPK2
chr1:225002782-225023865_+,3.56296627637731,-0.740048023283483,0.505041598148364,-1.46532092801211,0.14283337932448,0.364660099503471,DNAH14
chr22:25667738-25674528_+,23.2478464344411,-0.543880976603969,0.371146216196908,-1.46540892206057,0.142809384680283,0.364660099503471,GRK3
chr13:52425931-52433748_-,8.85499550994215,-0.54929734885889,0.374852280331536,-1.46537016761127,0.142819952050353,0.364660099503471,VPS36
chrX:17077270-17138961_+,3.52514589836213,-0.723383549246474,0.49364560870933,-1.46539042682423,0.142814427794281,0.364660099503471,REPS2
chr14:50620598-50623248_+,4.40314280550502,0.615082901800071,0.419842096081313,1.46503389617449,0.142911670067299,0.364823671234594,ATL1
chr3:196806578-196820567_+,21.7974762400887,-0.771064061270492,0.526474839598731,-1.46457912757651,0.14303578007266,0.364958908514416,PAK2
chr5:66050782-66050966_+,8.3821594288126,-0.944522687850285,0.644886894996159,-1.46463309330532,0.14302104806805,0.364958908514416,ERBIN
chr7:32548846-32552295_+,5.84461795826284,-0.720830309026554,0.492169672920594,-1.46459716777968,0.14303085518136,0.364958908514416,AVL9
chr3:14654425-14658929_+,5.56002625387359,-0.770160136666451,0.525844447879473,-1.46461589500889,0.143025742872808,0.364958908514416,CCDC174
chr6:144403122-144429741_+,10.5722047261518,0.936586037523946,0.639461478458538,1.46464809699193,0.143016952446222,0.364958908514416,UTRN
chr4:78972999-79086262_+,64.1348044190719,-0.433761301575068,0.296193428853823,-1.46445281805741,0.143070265627161,0.365010594145556,LINC01088
chr1:11997296-11999095_+,7.52543728170593,0.783882910214506,0.535294090855631,1.46439671874861,0.143085584141555,0.365013374103353,MFN2
chr7:18634626-18648683_+,5.07675640170093,0.886267773592624,0.6052494928655,1.46430155504413,0.143111572483847,0.365043369685604,HDAC9
chr18:46119925-46125791_+,7.61096623886819,0.849195153560225,0.580063963211367,1.46396812665087,0.143202657322583,0.365239388377034,HAUS1
chrX:16818573-16820255_+,31.3401650956821,-0.417748493248678,0.285389723454466,-1.46378253635797,0.143253375515135,0.365332422913784,TXLNG
chr20:49135832-49166285_-,5.80672402743817,-0.760955980030329,0.519911026921929,-1.46362731434161,0.143295805234706,0.365404303348499,STAU1
chr20:61997549-61999108_-,4.24917368833156,-0.679730324895545,0.464479837199198,-1.46342267297177,0.143351758398361,0.365510650849135,TAF4
chr14:59959817-59999226_+,3.29062150338149,-0.767071535919105,0.524223407891469,-1.46325311760575,0.143398131021544,0.365592551689094,LRRC9
chr12:123210055-123214834_-,7.12098955706938,-0.703912050127741,0.481129061453559,-1.46304205362512,0.143455872139393,0.365626515085605,MPHOSPH9
chr3:57841298-57871698_+,16.6927361481872,-0.947650668380479,0.6477574919817,-1.46297137448972,0.143475211931483,0.365626515085605,SLMAP
chr5:90485524-90506674_+,34.8341276396845,-0.361016869969132,0.246779058732263,-1.46291533740231,0.143490546670258,0.365626515085605,POLR3G
chr9:14662214-14680162_-,3.4614465683628,0.738776150502615,0.505026221572248,1.46284711356701,0.143509218050864,0.365626515085605,ZDHHC21
chr8:109497149-109497272_+,3.22774048076719,-0.681447014768582,0.465833704935727,-1.46285467871545,0.143507147542332,0.365626515085605,PKHD1L1
chr5:90485534-90506674_+,34.8341276396845,-0.361016869969132,0.246779058732263,-1.46291533740231,0.143490546670258,0.365626515085605,POLR3G
chr8:109404553-109425232_+,5.73093533462756,0.905349343772265,0.61889849396307,1.46283979134434,0.143511222094763,0.365626515085605,PKHD1L1
chr13:100301459-100425731_+,6.05844891543586,0.827195007443158,0.565565798653412,1.4625972953327,0.143577603776771,0.365715311934209,PCCA
chr5:66021321-66028343_+,3.27527945088823,0.728370618858409,0.498020216621423,1.46253223172281,0.143595418516847,0.365715311934209,ERBIN
chr5:76570579-76600972_+,4.01439393275983,0.750970854398442,0.513461924272826,1.4625638609172,0.143586758074326,0.365715311934209,IQGAP2
chr12:14456560-14461133_+,50.8216007610929,-0.826272594220381,0.564971100311691,-1.46250417723054,0.143603100499485,0.365715311934209,ATF7IP
chr15:55376948-55389433_-,5.91326766905471,0.72074746318943,0.492907025463938,1.46223816248316,0.143675957285585,0.365842859280122,CCPG1
chr3:113786231-113789840_+,6.96381784738836,-0.668913658085567,0.45748345044237,-1.46215924846844,0.143697575905122,0.365842859280122,ATP6V1A
chr8:102937623-102942053_+,7.75799511220204,-0.765979714440549,0.523904067591564,-1.46206101808262,0.143724489760459,0.365842859280122,AZIN1-AS1
chr14:68912155-68921125_-,7.73176247562565,0.585180836599988,0.400237805677364,1.46208286248628,0.143718504342139,0.365842859280122,ACTN1
chr7:107298141-107324521_-,8.33714547773891,-0.640828884472054,0.438266930600607,-1.46218854247993,0.143689550473068,0.365842859280122,COG5
chr3:130967144-130994098_+,34.1641840437605,0.662153883612849,0.453032601342657,1.4616031642103,0.143849986804281,0.366071873667759,ATP2C1
chr21:44094062-44098534_+,4.40836287834621,0.646470913129562,0.442306650664883,1.46158985436411,0.143853636269149,0.366071873667759,TRAPPC10
chr14:35046504-35053451_+,4.77861846254539,0.70457406157107,0.482064409962344,1.46157660057524,0.14385727043405,0.366071873667759,FAM177A1
chr10:20001774-20245505_+,130.566060304239,0.520723966998021,0.356329592926154,1.46135481681965,0.143918093584108,0.366190324807887,PLXDC2
chr3:37011819-37012099_+,4.57349817200973,-0.62033839269774,0.42453523831728,-1.46121767219268,0.143955714717259,0.366232285150923,MLH1
chr6:13801287-13801389_-,3.99195233318901,0.577653154567247,0.395330457202088,1.46119061671982,0.143963137389853,0.366232285150923,MCUR1
chr3:19970547-19978403_+,61.7492549856181,-0.417847056074691,0.285983990599551,-1.46108547964065,0.14399198454745,0.366250619224174,RAB5A
chr3:57663635-57672438_-,4.6281600057464,-0.615869392173502,0.421522232422708,-1.46106028295063,0.143998898588665,0.366250619224174,DENND6A
chr1:28613246-28622165_-,6.002172926557,0.778791201632419,0.533098533718663,1.46087665295177,0.144049294854112,0.366269854385225,TAF12
chr5:37173754-37175986_-,13.2866163770172,-0.596415847660183,0.40823881409025,-1.46094841322054,0.144029599024945,0.366269854385225,CPLANE1
chr15:64748999-64749493_-,9.211884146153,-0.552494222426577,0.378183798358877,-1.46091457334798,0.144038886697619,0.366269854385225,RBPMS2
chr4:39869393-39890364_-,6.11062836162143,-0.853387015239152,0.584210305558793,-1.46075310058574,0.144083210745553,0.366288198498948,PDS5A
chr12:128808787-128815070_-,5.23152785382835,-0.680129433056571,0.465604064186549,-1.46074634087401,0.144085066505004,0.366288198498948,SLC15A4
chr2:233450921-233452060_+,18.85892222884,0.502171082745797,0.343794652800808,1.46067159176193,0.144105588775029,0.366288341424954,DGKD
chr20:35714184-35725155_-,22.0076726925203,-0.445425345124295,0.304951731829637,-1.46064212343328,0.144113679881576,0.366288341424954,RBM39
chr13:52417991-52423639_-,3.32873552254801,-0.648538550545268,0.444082021214166,-1.46040262736171,0.144179451134656,0.366389939626482,VPS36
chr6:42822795-42855917_+,8.11330998960731,-1.02563296588432,0.702299503813968,-1.4603925537672,0.144182218084798,0.366389939626482,BICRAL
chr1:36358238-36358822_-,11.1931506962416,-0.681082503076502,0.466466254881725,-1.4600895476334,0.144265464888778,0.366565171433422,STK40
chr2:170055459-170061443_+,22.8039397566397,-0.644166874265588,0.4412258191564,-1.4599482765927,0.144304289771799,0.366627507726649,UBR3
chr8:26354467-26362848_+,4.84916510626958,-0.83896901855421,0.57472179748587,-1.45978284141004,0.144349765757326,0.366706728161287,PPP2R2A
chr2:120278617-120289757_+,44.3840002716776,0.410841284386029,0.281496691989679,1.45948885396171,0.144430606196179,0.366839439678276,RALB
chr2:120278614-120289757_+,44.3840002716776,0.410841284386029,0.281496691989679,1.45948885396171,0.144430606196179,0.366839439678276,RALB
chr2:58204129-58232112_-,8.21156232962404,-0.721784467589273,0.49472709719018,-1.45895478878896,0.144577551785363,0.366952839462822,FANCL
chr2:110454850-110455555_-,1177.08843122844,-0.22876859751756,0.156779078599731,-1.45917809672567,0.144516095697054,0.366952839462822,LIMS3-LOC440895
chr15:77133004-77133750_-,10.2961049612731,0.59243471798649,0.406082173383378,1.45890353435234,0.144591660232146,0.366952839462822,PEAK1
chr7:99338180-99348959_+,3.75526665735867,0.745032720879321,0.510652095280682,1.45898299011152,0.144569789456399,0.366952839462822,AC004922.1
chr6:43560177-43561007_-,3.39769984784626,-0.668950276316642,0.458444992030184,-1.45917239351717,0.144517665015417,0.366952839462822,XPO5
chr7:26206367-26208555_+,25.8500375477093,-0.469730724599059,0.321951163289044,-1.45901235392444,0.144561707494866,0.366952839462822,CBX3
chr15:92901166-92929091_+,3.81102222231139,0.680662587212576,0.466472888295569,1.45916859112569,0.144518711304387,0.366952839462822,AC013394.1
chr1:185160832-185180450_+,31.6178896979086,-0.96947095622105,0.664564337882372,-1.45880677153135,0.144618298326477,0.366952839462822,SWT1
chr19:8455404-8455574_+,3.07721664287137,-0.65997831057358,0.452358128495833,-1.45897303264588,0.144572530182303,0.366952839462822,HNRNPM
chr16:24032135-24092947_+,34.0894105049519,-0.953354744174581,0.653505431136876,-1.45883216688203,0.144611306808907,0.366952839462822,PRKCB
chr5:133096097-133097286_+,4.94855837018409,-0.782361845040038,0.53634301980899,-1.45869679690931,0.144648578098343,0.366993370977827,HSPA4
chr6:109475398-109476258_-,6.11328507638634,-0.617224660461793,0.423169006508998,-1.45857719012479,0.144681515448443,0.367040636451632,ZBTB24
chr6:149738642-149743715_-,20.6211708251566,-0.777605869284651,0.533240231925547,-1.45826556724104,0.14476735723784,0.367222091883942,NUP43
chr7:43608255-43619723_+,33.8872428830937,-0.525853611761746,0.360615449731132,-1.45821154405285,0.144782242806097,0.367223539124463,STK17A
chr11:66210361-66211259_+,28.3564387856439,-0.44415909073316,0.30463983277201,-1.45798100889047,0.144845777725918,0.36734836737548,PACS1
chr22:50226874-50226998_-,4.73773468110663,0.565369818081307,0.387822970532986,1.45780384618353,0.144894617842795,0.367435906635155,TUBGCP6
chrX:101018970-101019403_-,33.4033921816292,-0.391521772552545,0.268633930330778,-1.45745465612051,0.144990919305073,0.367607437530444,TRMT2B
